MetroShort,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,2010 Population,2019 Population,area,land_area,estab_count,density,density2019,AREA,Msa,MsaName,end,teleworkable_manual_emp,teleworkable_manual_wage,wfh_emp,wfh_wage,MetroState,price_level
"Toledo, OH",-1.9804423162945146,-3.6550491510277032,-2.36739346029007,-2.36739346029007,-1.7919652081446307,-3.4064371936650044,-3.583556747095621,-4.44267924029717,-4.44267924029717,-2.280668520661644,635691,628193,1540.9027351351351,1515.6512787644788,22380,419.4177175888371,414.47066934294236,45780,"Toledo, OH",Toledo,OH,0.25834081,0.31394958,0.30763268,0.35740691,OH,121081.91666666667
"Topeka, KS",-3.127068088003542,-2.8184198367472666,-4.420030756485762,-4.420030756485762,-2.9394820912505892,-4.709646395635055,-1.2782997073771754,-6.637925698805448,-6.637925698805448,-4.2901964891899995,211650,210037,2517.3550675675674,2472.009136679537,6493,85.61861558662905,84.96610990771937,45820,"Topeka, KS",Topeka,KS,0.32149363,0.39753208,0.37747237,0.44099402,KS,131402.83333333334
"Trenton, NJ",-1.4595891834690753,-6.717254462360955,-1.5699843156522235,-1.5699843156522235,-1.4282204879154934,-1.2974546004270677,0.5604897818401311,-1.4858557417940625,-1.4858557417940625,-1.1889869423080557,267880,264595,134.36740694980693,131.29158108108106,11597,2040.3440783805227,2015.3234336982769,45940,"Trenton, NJ",Trenton,NJ,0.42696351,0.54826015,0.49445292,0.60267299,NJ,262650.9166666667
"Tucson, AZ",-1.1648611336190184,0.425691028849196,-1.853038977769481,-1.853038977769481,-1.2673262452229104,0.9495715748036341,3.828342968907297,0.9715313149381618,0.9715313149381618,-1.4448708980620864,937014,974966,2845.224657915058,2844.0894845559847,34767,329.4600978936095,342.8042631198049,46060,"Tucson, AZ",Tucson,AZ,0.3300246,0.40594903,0.37286454,0.4464902,AZ,220263
"Tulsa, OK",-0.9077266955600096,-1.761551568607798,-1.4466540039667133,-1.4466540039667133,-0.9250417134521948,-1.869812053351243,-3.0896060940162373,-2.7228232923719475,-2.7228232923719475,-1.795724764673166,904929,952930,5940.797357142857,5786.523571428572,39908,156.38560680339404,164.68091562007436,46140,"Tulsa, OK",Tulsa,OK,0.29516971,0.38411924,0.35133934,0.43774456,OK,149423
"Tuscaloosa, AL",-2.4482527444900697,-3.163087637840975,-2.8767703008463923,-2.8767703008463923,-2.284002346434258,-2.209000251403671,-2.2344747533372025,-2.7663202882762086,-2.7663202882762086,-2.084555434509344,227994,238660,3312.2395583011585,3255.527340926641,6892,70.0328936371656,73.30916776514269,46220,"Tuscaloosa, AL",Tuscaloosa,AL,0.22178003,0.2819863,0.26611057,0.30648509,AL,165724.83333333334
"Tyler, TX",0.5431671495304641,-1.01,0.7511263180433747,0.7511263180433747,0.570696940697334,-0.9325170531761952,-0.6799999999999999,-1.362680964678841,-1.362680964678841,-0.8285156198791311,212561,228843,991.9320247104247,962.8508042471043,10000,220.76213579757132,237.67233614032497,46340,"Tyler, TX",Tyler,TX,0.2638205,0.31061065,0.32635415,0.36476904,TX,180732.54545454544
"Utica, NY",-1.3964085988785684,-4.443084455324358,-1.682184379371894,-1.682184379371894,-1.1043614111779483,-3.2585341235059024,0.14687882496940025,-4.150150105574872,-4.150150105574872,-1.522578921392178,276277,269477,2698.7693316602317,2637.4638532818535,8170,104.75100906358301,102.17277467696246,46540,"Utica-Rome, NY",Utica-Rome,NY,0.30828804,0.35758936,0.3710514,0.40434927,NY,134521.16666666666
"Valdosta, GA",-0.8509457522082967,-1.977186311787072,-1.1615277383209677,-1.1615277383209677,-0.8165907994793904,-2.495358778020758,-2.376425855513308,-3.2976790586742952,-3.2976790586742952,-2.40352534668772,146575,151361,1641.8811706563706,1607.8071922779923,5260,91.1645380764393,94.14126316075681,46660,"Valdosta, GA",Valdosta,GA,0.21128754,0.28460109,0.28307438,0.34262639,GA,127346.5
"Vallejo, CA",-1.3688592485610518,-3.1605113636363638,-1.8086145742624726,-1.8086145742624726,-1.503992948622645,-0.8846080326232398,-0.15980113636363638,-1.2522035554234014,-1.2522035554234014,-1.068591636046981,353779,376664,433.91289884169885,422.70539305019304,11264,836.9398777885747,891.0792390937723,46700,"Vallejo-Fairfield, CA",Vallejo-Fairfield,CA,0.24401052,0.30841136,0.30010083,0.35476646,CA,457291.3333333333
"Vineland, NJ",0.20955758437257288,3.1680440771349865,0.013188938876595491,0.013188938876595491,0.09525344744207857,-1.7453362446694705,-1.721763085399449,-2.3235979425255353,-2.3235979425255353,-1.544571286214628,69603,68239,304.4042698841699,288.7729003861004,1452,241.03023485561883,236.30679994127513,47220,"Vineland-Bridgeton, NJ",Vineland-Bridgeton,NJ,0.22530302,0.23147467,0.27818686,0.2830539,NJ,139636
"Virginia Beach, VA",-1.2867748798595509,-1.6885465714552996,-1.7628077901596417,-1.7628077901596417,-1.368009164893696,-1.5382738458333953,-1.4640306838379742,-2.1544344100099684,-2.1544344100099684,-1.4652522577477571,1634069,1680325,3043.747148648649,2514.501953667954,64138,649.8579162431555,668.2536068619381,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach-Norfolk-Newport News,VA-NC,0.30519652,0.39614105,0.34641182,0.42769811,VA,247826.58333333334
"Visalia, CA",-1.2416506456207312,-3.03000394788788,-1.5750607546265178,-1.5750607546265178,-1.248231417545278,-1.1702022647256525,-3.9676273193841296,-1.5270211195773264,-1.5270211195773264,-1.212272199529005,408717,425482,2901.0995691119692,2891.3355247104246,10132,141.35924264304612,147.15760117207884,47300,"Visalia-Porterville, CA",Visalia-Porterville,CA,0.21882217,0.27207389,0.26936284,0.32376823,CA,227366
"Waco, TX",-1.535958104977099,-1.4254116490538216,-1.740807586038847,-1.740807586038847,-1.3707569105724635,-1.7395685770808123,-1.2656672401081346,-2.1319627140904225,-2.1319627140904225,-1.650359932102309,225376,242129,1161.3203637065637,1135.8054525096525,8138,198.42834836020006,213.1782335302201,47380,"Waco, TX",Waco,TX,0.29967549,0.3680484,0.3473382,0.40433186,TX,163413.66666666666
"Walla Walla, WA",-0.8699319871355513,5.164319248826291,-1.4773026836083722,-1.4773026836083722,-0.8910212474297465,-5.757368060315284,5.164319248826291,-7.339589813887278,-7.339589813887278,-5.393578320240418,17878,18967,1104.7820613899614,1076.0118374517374,213,16.6150588476234,17.62712949786738,47460,"Walla Walla, WA",Walla Walla,WA,0.28889835,0.34419036,0.3482103,0.39794746,WA,277982.4166666667
"Warner Robins, GA",0.47403860127471403,-3.28133405056482,0.6174958305363902,0.6174958305363902,0.46504224825782164,-0.168162598700373,-3.2544378698224854,-0.480751264679626,-0.480751264679626,-0.10518812758212631,132758,144503,572.4784606177606,565.5239424710425,3718,234.75221830558985,255.52056977216176,47580,"Warner Robins, GA",Warner Robins,GA,0.33585522,0.45605308,0.35000509,0.44824097,GA,145218.58333333334
"Washington, DC",-2.113846639977577,-2.816175871091115,-2.499884314959464,-2.499884314959464,-1.932568181457605,-1.2967962515402638,-1.7692359005907334,-1.5188288971976456,-1.5188288971976456,-1.3710991004331248,5510872,6050912,5458.507097683398,5294.010581853282,269834,1040.9635407398073,1142.9731592795094,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Washington-Arlington-Alexandria,DC-VA-MD-WV,0.44660702,0.59701127,0.49770674,0.64398098,DC,451975.8333333333
"Waterloo, IA",-3.983351269228334,-2.2117860930162094,-4.870228524403367,-4.870228524403367,-2.961005254162183,-5.091684075035344,-0.4544765944553855,-6.438142263298939,-6.438142263298939,-3.3840813656601467,188067,189564,2265.6334552123553,2255.3196034749035,6601,83.38818130709019,84.05194532425809,47940,"Waterloo-Cedar Falls, IA",Waterloo-Cedar Falls,IA,0.26490468,0.3123852,0.30636242,0.34740162,IA,147169.5
"Watertown, NY",-6.097736126819985,-9.933391253982045,-8.737724636900595,-8.737724636900595,-6.5079621550780065,-14.669395522522038,-12.337098175499566,-20.86282113427048,-20.86282113427048,-11.971059765533832,114865,111402,1226.7298652509653,1202.540291891892,3453,95.51862900102006,92.63889181188036,48060,"Watertown-Fort Drum, NY",Watertown-Fort Drum,NY,0.26954299,0.2966409,0.31780127,0.3408525,NY,142191
"Wausau, WI",-2.4502556729556337,-3.6601974804221995,-2.8448872190649284,-2.8448872190649284,-2.1491448180449497,-5.581401657466057,-4.375212802179094,-6.735117392542758,-6.735117392542758,-4.496317495625755,147355,147454,1975.0348795366795,1963.4883277992278,5874,75.0475558798776,75.09797634767381,48140,"Wausau, WI",Wausau,WI,0.26594284,0.32284588,0.30669415,0.36500844,WI,168831.75
"Wenatchee, WA",0.9671616816565571,0.13954299668585382,1.0646308303702154,1.0646308303702154,1.403890399498013,-1.3779544028445934,-3.8548752834467117,-2.185149550303284,-2.185149550303284,0.34218782681447396,112630,119525,4240.920864478764,4138.098413513513,5733,27.21781570786033,28.884039975867935,48300,"Wenatchee, WA",Wenatchee,WA,0.19896594,0.22785683,0.24785352,0.26920587,WA,369983.5833333333
"Wichita Falls, TX",-18.389779050026643,-3.1987133666904937,-19.24774155173055,-19.24774155173055,-18.293740783424415,-26.743869040980456,-4.110078627591136,-27.822099954149472,-27.822099954149472,-26.24942686840899,162002,161394,3104.7908633204634,3044.722001930502,5596,53.207484918913075,53.00779509514115,48660,"Wichita Falls, TX",Wichita Falls,TX,0.27085584,0.31141201,0.31768787,0.35766387,TX,108337.22222222222
"Wichita, KS",-6.006386015508895,-9.073496659242762,-7.948480255833001,-7.948480255833001,-5.9977209151,-9.3350925122088,-9.1358574610245,-12.45709549104143,-12.45709549104143,-9.116339599999346,596187,611649,4098.489037065637,4067.9845884169886,22450,146.55586496014715,150.35676431557388,48620,"Wichita, KS",Wichita,KS,0.29718778,0.36983702,0.33535591,0.3976042,KS,141582.75
"Williamsport, PA",-0.8992844173875895,-1.906158357771261,-1.2238598739720175,-1.2238598739720175,-0.6386841824201646,-2.6594040371675747,-3.812316715542522,-3.271173769091103,-3.271173769091103,-1.921392716009826,95335,93630,1200.9865366795366,1188.7917984555984,3410,80.19486685881672,78.76063758316474,48700,"Williamsport, PA",Williamsport,PA,0.2386073,0.2954084,0.29523155,0.35392398,PA,165238.75
"Wilmington, NC",4.356242386208424,5.253878702397744,5.22709863782347,5.22709863782347,3.7697497139060134,1.9327494554985418,3.2691920209550673,2.404412307578722,2.404412307578722,1.5257576876222823,377018,433424,2205.592268725869,2121.859474131274,19852,177.6828317786491,204.26611907343735,48900,"Wilmington, NC",Wilmington,NC,0.26419732,0.35331386,0.31352213,0.40209645,NC,260213
"Winchester, VA",0.16656351257873084,-1.5647819737116628,-0.10885790220992461,-0.10885790220992461,-0.07554519969417846,-0.2530309098190556,-1.3144168579177968,-0.3475989369061055,-0.3475989369061055,-0.07645538282302398,104919,109868,1065.9007633204633,1060.7568764478765,4793,98.909563849672125,103.57510042066524,49020,"Winchester, VA-WV",Winchester,VA-WV,0.23115605,0.29355648,0.27867803,0.34275076,VA,245666.41666666666
"Winston, NC",-1.0012004801920769,-3.57511172224132,-1.2371119876522036,-1.2371119876522036,-1.051963642599897,-1.8243868976161894,-3.2915091096596765,-2.37304064482936,-2.37304064482936,-1.8315897787686504,282312,291550,769.5516791505792,758.2967737451737,11636,372.2975090684893,384.4800744173753,49180,"Winston-Salem, NC",Winston-Salem,NC,0.26187831,0.35168767,0.30600369,0.38887295,NC,158018.58333333334
"Worcester, MA",-1.1586382322650775,-3.246368734543174,-1.3356500423743753,-1.3356500423743753,-1.1103667055351756,-2.173677791814754,-4.075377059458706,-2.596594729527462,-2.596594729527462,-1.5621979229868526,796645,822431,1524.656755984556,1472.229376061776,28709,541.1147290995042,558.6296628586564,79600,"Worcester, MA-CT",Worcester,MA-CT,0.31928214,0.38053605,0.36986655,0.42283213,MA,300738.3333333333
"Yakima, WA",-1.8662599396764463,-0.9761591890369814,-2.3050338177497487,-2.3050338177497487,-1.776003107577004,-2.373526185906224,-2.4779425567861835,-3.263926971940408,-3.263926971940408,-2.0170688236907046,172584,175056,1779.1571092664092,1775.9326146718147,5327,97.17936287345725,98.57130757877863,49420,"Yakima, WA",Yakima,WA,0.23297589,0.25739917,0.29090744,0.30790058,WA,226352.41666666666
"York, PA",-0.9738716701885718,-0.6817763036668509,-1.5246851094565166,-1.5246851094565166,-0.7869914158595821,-1.5119579197220425,2.413856642712364,-2.1675961453262484,-2.1675961453262484,-1.0893292985814822,364729,372431,763.5306579150579,758.8796687258688,10854,480.61506327131764,490.764234895498,49620,"York-Hanover, PA",York-Hanover,PA,0.25058788,0.32871148,0.29218242,0.36305711,PA,193737.08333333334
"Youngstown, OH",-1.1236003800285455,-2.7021919879062737,-1.577291992937369,-1.577291992937369,-0.8294686975345865,-3.248680094920372,-2.0471151423532374,-4.470671427146011,-4.470671427146011,-2.24416400227323,480949,461018,1134.1138328185327,1101.1170571428572,15876,436.7828078587311,418.68209833769583,49660,"Youngstown-Warren-Boardman, OH-PA",Youngstown-Warren-Boardman,OH-PA,0.24041753,0.28764063,0.28898236,0.32354,OH,96015.75
"Yuba City, CA",-0.6758832565284179,-4.357034795763994,-0.8114987930656132,-0.8114987930656132,-0.7600029259015434,-0.4608294930875576,-3.2677760968229954,-0.7305244678516567,-0.7305244678516567,-0.8104747275254188,133002,136710,848.3279277992278,835.141283011583,3305,159.2568858773029,163.69685319232852,49700,"Yuba City, CA",Yuba City,CA,0.24950467,0.29240558,0.31410834,0.35860741,CA,302104.5833333333
"Yuma, AZ",1.8896093021030218,6.698382492863939,1.9751178314233084,1.9751178314233084,-1.6728473335406848,8.942268583869655,18.953377735490008,11.758786515778644,11.758786515778644,-1.3431585998995144,195038,208985,2015.6541162162162,2010.5906996138997,5255,97.00532288220262,103.94209027234238,49740,"Yuma, AZ",Yuma,AZ,0.24496481,0.27326667,0.28302735,0.31503668,AZ,163857.25
