GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALUBE001,NAME_M,ALUBM001
"G76372","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76372",,,,,,,,"86000US76372",,,"ZCTA5 76372",1166,"ZCTA5 76372",237
"G76373","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76373",,,,,,,,"86000US76373",,,"ZCTA5 76373",153,"ZCTA5 76373",57
"G76374","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76374",,,,,,,,"86000US76374",,,"ZCTA5 76374",3858,"ZCTA5 76374",275
"G76377","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76377",,,,,,,,"86000US76377",,,"ZCTA5 76377",555,"ZCTA5 76377",153
"G76379","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76379",,,,,,,,"86000US76379",,,"ZCTA5 76379",590,"ZCTA5 76379",166
"G76380","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76380",,,,,,,,"86000US76380",,,"ZCTA5 76380",3630,"ZCTA5 76380",40
"G76384","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76384",,,,,,,,"86000US76384",,,"ZCTA5 76384",12179,"ZCTA5 76384",174
"G76388","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76388",,,,,,,,"86000US76388",,,"ZCTA5 76388",235,"ZCTA5 76388",63
"G76389","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76389",,,,,,,,"86000US76389",,,"ZCTA5 76389",1257,"ZCTA5 76389",216
"G76401","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76401",,,,,,,,"86000US76401",,,"ZCTA5 76401",30003,"ZCTA5 76401",778
"G76402","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76402",,,,,,,,"86000US76402",,,"ZCTA5 76402",953,"ZCTA5 76402",222
"G76424","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76424",,,,,,,,"86000US76424",,,"ZCTA5 76424",8721,"ZCTA5 76424",337
"G76426","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76426",,,,,,,,"86000US76426",,,"ZCTA5 76426",12351,"ZCTA5 76426",670
"G76427","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76427",,,,,,,,"86000US76427",,,"ZCTA5 76427",859,"ZCTA5 76427",174
"G76429","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76429",,,,,,,,"86000US76429",,,"ZCTA5 76429",133,"ZCTA5 76429",81
"G76430","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76430",,,,,,,,"86000US76430",,,"ZCTA5 76430",2288,"ZCTA5 76430",186
"G76431","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76431",,,,,,,,"86000US76431",,,"ZCTA5 76431",3630,"ZCTA5 76431",580
"G76432","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76432",,,,,,,,"86000US76432",,,"ZCTA5 76432",1314,"ZCTA5 76432",311
"G76433","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76433",,,,,,,,"86000US76433",,,"ZCTA5 76433",1796,"ZCTA5 76433",343
"G76435","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76435",,,,,,,,"86000US76435",,,"ZCTA5 76435",512,"ZCTA5 76435",127
"G76436","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76436",,,,,,,,"86000US76436",,,"ZCTA5 76436",227,"ZCTA5 76436",100
"G76437","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76437",,,,,,,,"86000US76437",,,"ZCTA5 76437",5818,"ZCTA5 76437",506
"G76442","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76442",,,,,,,,"86000US76442",,,"ZCTA5 76442",7909,"ZCTA5 76442",482
"G76443","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76443",,,,,,,,"86000US76443",,,"ZCTA5 76443",1914,"ZCTA5 76443",323
"G76444","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76444",,,,,,,,"86000US76444",,,"ZCTA5 76444",3339,"ZCTA5 76444",354
"G76445","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76445",,,,,,,,"86000US76445",,,"ZCTA5 76445",292,"ZCTA5 76445",170
"G76446","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76446",,,,,,,,"86000US76446",,,"ZCTA5 76446",7709,"ZCTA5 76446",763
"G76448","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76448",,,,,,,,"86000US76448",,,"ZCTA5 76448",5196,"ZCTA5 76448",518
"G76449","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76449",,,,,,,,"86000US76449",,,"ZCTA5 76449",2430,"ZCTA5 76449",326
"G76450","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76450",,,,,,,,"86000US76450",,,"ZCTA5 76450",13112,"ZCTA5 76450",419
"G76452","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76452",,,,,,,,"86000US76452",,,"ZCTA5 76452",99,"ZCTA5 76452",104
"G76453","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76453",,,,,,,,"86000US76453",,,"ZCTA5 76453",1295,"ZCTA5 76453",227
"G76454","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76454",,,,,,,,"86000US76454",,,"ZCTA5 76454",1870,"ZCTA5 76454",355
"G76455","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76455",,,,,,,,"86000US76455",,,"ZCTA5 76455",1009,"ZCTA5 76455",168
"G76457","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76457",,,,,,,,"86000US76457",,,"ZCTA5 76457",4013,"ZCTA5 76457",445
"G76458","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76458",,,,,,,,"86000US76458",,,"ZCTA5 76458",6111,"ZCTA5 76458",219
"G76459","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76459",,,,,,,,"86000US76459",,,"ZCTA5 76459",270,"ZCTA5 76459",107
"G76460","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76460",,,,,,,,"86000US76460",,,"ZCTA5 76460",233,"ZCTA5 76460",118
"G76462","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76462",,,,,,,,"86000US76462",,,"ZCTA5 76462",3762,"ZCTA5 76462",740
"G76463","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76463",,,,,,,,"86000US76463",,,"ZCTA5 76463",412,"ZCTA5 76463",99
"G76464","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76464",,,,,,,,"86000US76464",,,"ZCTA5 76464",505,"ZCTA5 76464",113
"G76466","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76466",,,,,,,,"86000US76466",,,"ZCTA5 76466",149,"ZCTA5 76466",168
"G76469","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76469",,,,,,,,"86000US76469",,,"ZCTA5 76469",93,"ZCTA5 76469",44
"G76470","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76470",,,,,,,,"86000US76470",,,"ZCTA5 76470",3580,"ZCTA5 76470",429
"G76471","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76471",,,,,,,,"86000US76471",,,"ZCTA5 76471",1785,"ZCTA5 76471",327
"G76472","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76472",,,,,,,,"86000US76472",,,"ZCTA5 76472",1761,"ZCTA5 76472",482
"G76474","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76474",,,,,,,,"86000US76474",,,"ZCTA5 76474",171,"ZCTA5 76474",71
"G76475","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76475",,,,,,,,"86000US76475",,,"ZCTA5 76475",956,"ZCTA5 76475",213
"G76476","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76476",,,,,,,,"86000US76476",,,"ZCTA5 76476",2628,"ZCTA5 76476",494
"G76481","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76481",,,,,,,,"86000US76481",,,"ZCTA5 76481",189,"ZCTA5 76481",214
"G76483","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76483",,,,,,,,"86000US76483",,,"ZCTA5 76483",932,"ZCTA5 76483",116
"G76484","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76484",,,,,,,,"86000US76484",,,"ZCTA5 76484",916,"ZCTA5 76484",276
"G76486","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76486",,,,,,,,"86000US76486",,,"ZCTA5 76486",1125,"ZCTA5 76486",248
"G76487","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76487",,,,,,,,"86000US76487",,,"ZCTA5 76487",3058,"ZCTA5 76487",649
"G76490","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76490",,,,,,,,"86000US76490",,,"ZCTA5 76490",90,"ZCTA5 76490",72
"G76491","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76491",,,,,,,,"86000US76491",,,"ZCTA5 76491",347,"ZCTA5 76491",85
"G76501","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76501",,,,,,,,"86000US76501",,,"ZCTA5 76501",16710,"ZCTA5 76501",921
"G76502","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76502",,,,,,,,"86000US76502",,,"ZCTA5 76502",42103,"ZCTA5 76502",1383
"G76504","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76504",,,,,,,,"86000US76504",,,"ZCTA5 76504",23756,"ZCTA5 76504",1180
"G76508","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76508",,,,,,,,"86000US76508",,,"ZCTA5 76508",7,"ZCTA5 76508",10
"G76511","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76511",,,,,,,,"86000US76511",,,"ZCTA5 76511",2505,"ZCTA5 76511",524
"G76513","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76513",,,,,,,,"86000US76513",,,"ZCTA5 76513",39411,"ZCTA5 76513",1428
"G76518","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76518",,,,,,,,"86000US76518",,,"ZCTA5 76518",1880,"ZCTA5 76518",451
"G76519","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76519",,,,,,,,"86000US76519",,,"ZCTA5 76519",487,"ZCTA5 76519",397
"G76520","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76520",,,,,,,,"86000US76520",,,"ZCTA5 76520",7722,"ZCTA5 76520",462
"G76522","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76522",,,,,,,,"86000US76522",,,"ZCTA5 76522",36560,"ZCTA5 76522",602
"G76523","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76523",,,,,,,,"86000US76523",,,"ZCTA5 76523",0,"ZCTA5 76523",14
"G76524","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76524",,,,,,,,"86000US76524",,,"ZCTA5 76524",3042,"ZCTA5 76524",388
"G76525","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76525",,,,,,,,"86000US76525",,,"ZCTA5 76525",1098,"ZCTA5 76525",213
"G76527","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76527",,,,,,,,"86000US76527",,,"ZCTA5 76527",2969,"ZCTA5 76527",492
"G76528","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76528",,,,,,,,"86000US76528",,,"ZCTA5 76528",17284,"ZCTA5 76528",687
"G76530","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76530",,,,,,,,"86000US76530",,,"ZCTA5 76530",1874,"ZCTA5 76530",290
"G76531","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76531",,,,,,,,"86000US76531",,,"ZCTA5 76531",4728,"ZCTA5 76531",293
"G76534","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76534",,,,,,,,"86000US76534",,,"ZCTA5 76534",3046,"ZCTA5 76534",448
"G76537","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76537",,,,,,,,"86000US76537",,,"ZCTA5 76537",5782,"ZCTA5 76537",567
"G76538","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76538",,,,,,,,"86000US76538",,,"ZCTA5 76538",1025,"ZCTA5 76538",300
"G76539","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76539",,,,,,,,"86000US76539",,,"ZCTA5 76539",8608,"ZCTA5 76539",844
"G76541","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76541",,,,,,,,"86000US76541",,,"ZCTA5 76541",17691,"ZCTA5 76541",1057
"G76542","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76542",,,,,,,,"86000US76542",,,"ZCTA5 76542",51405,"ZCTA5 76542",1831
"G76543","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76543",,,,,,,,"86000US76543",,,"ZCTA5 76543",30268,"ZCTA5 76543",1143
"G76544","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76544",,,,,,,,"86000US76544",,,"ZCTA5 76544",23834,"ZCTA5 76544",1237
"G76548","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76548",,,,,,,,"86000US76548",,,"ZCTA5 76548",30510,"ZCTA5 76548",381
"G76549","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76549",,,,,,,,"86000US76549",,,"ZCTA5 76549",52012,"ZCTA5 76549",2187
"G76550","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76550",,,,,,,,"86000US76550",,,"ZCTA5 76550",13412,"ZCTA5 76550",544
"G76554","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76554",,,,,,,,"86000US76554",,,"ZCTA5 76554",2380,"ZCTA5 76554",432
"G76556","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76556",,,,,,,,"86000US76556",,,"ZCTA5 76556",1494,"ZCTA5 76556",244
"G76557","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76557",,,,,,,,"86000US76557",,,"ZCTA5 76557",5331,"ZCTA5 76557",712
"G76559","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76559",,,,,,,,"86000US76559",,,"ZCTA5 76559",6211,"ZCTA5 76559",318
"G76561","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76561",,,,,,,,"86000US76561",,,"ZCTA5 76561",1030,"ZCTA5 76561",229
"G76565","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76565",,,,,,,,"86000US76565",,,"ZCTA5 76565",138,"ZCTA5 76565",90
"G76566","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76566",,,,,,,,"86000US76566",,,"ZCTA5 76566",242,"ZCTA5 76566",104
"G76567","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76567",,,,,,,,"86000US76567",,,"ZCTA5 76567",9161,"ZCTA5 76567",496
"G76569","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76569",,,,,,,,"86000US76569",,,"ZCTA5 76569",2681,"ZCTA5 76569",358
"G76570","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76570",,,,,,,,"86000US76570",,,"ZCTA5 76570",2700,"ZCTA5 76570",321
"G76571","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76571",,,,,,,,"86000US76571",,,"ZCTA5 76571",8630,"ZCTA5 76571",704
"G76573","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76573",,,,,,,,"86000US76573",,,"ZCTA5 76573",29,"ZCTA5 76573",38
"G76574","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76574",,,,,,,,"86000US76574",,,"ZCTA5 76574",19161,"ZCTA5 76574",391
"G76577","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76577",,,,,,,,"86000US76577",,,"ZCTA5 76577",3187,"ZCTA5 76577",423
"G76578","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76578",,,,,,,,"86000US76578",,,"ZCTA5 76578",1482,"ZCTA5 76578",262
"G76579","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76579",,,,,,,,"86000US76579",,,"ZCTA5 76579",5223,"ZCTA5 76579",620
"G76596","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76596",,,,,,,,"86000US76596",,,"ZCTA5 76596",1250,"ZCTA5 76596",126
"G76597","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76597",,,,,,,,"86000US76597",,,"ZCTA5 76597",2657,"ZCTA5 76597",258
"G76598","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76598",,,,,,,,"86000US76598",,,"ZCTA5 76598",479,"ZCTA5 76598",104
"G76599","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76599",,,,,,,,"86000US76599",,,"ZCTA5 76599",2339,"ZCTA5 76599",183
"G76621","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76621",,,,,,,,"86000US76621",,,"ZCTA5 76621",867,"ZCTA5 76621",126
"G76622","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76622",,,,,,,,"86000US76622",,,"ZCTA5 76622",1160,"ZCTA5 76622",247
"G76623","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76623",,,,,,,,"86000US76623",,,"ZCTA5 76623",259,"ZCTA5 76623",93
"G76624","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76624",,,,,,,,"86000US76624",,,"ZCTA5 76624",2015,"ZCTA5 76624",413
"G76626","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76626",,,,,,,,"86000US76626",,,"ZCTA5 76626",1386,"ZCTA5 76626",321
"G76627","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76627",,,,,,,,"86000US76627",,,"ZCTA5 76627",1511,"ZCTA5 76627",294
"G76628","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76628",,,,,,,,"86000US76628",,,"ZCTA5 76628",54,"ZCTA5 76628",23
"G76629","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76629",,,,,,,,"86000US76629",,,"ZCTA5 76629",1668,"ZCTA5 76629",238
"G76630","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76630",,,,,,,,"86000US76630",,,"ZCTA5 76630",1359,"ZCTA5 76630",460
"G76631","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76631",,,,,,,,"86000US76631",,,"ZCTA5 76631",692,"ZCTA5 76631",179
"G76632","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76632",,,,,,,,"86000US76632",,,"ZCTA5 76632",1613,"ZCTA5 76632",336
"G76633","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76633",,,,,,,,"86000US76633",,,"ZCTA5 76633",5290,"ZCTA5 76633",519
"G76634","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76634",,,,,,,,"86000US76634",,,"ZCTA5 76634",7431,"ZCTA5 76634",408
"G76635","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76635",,,,,,,,"86000US76635",,,"ZCTA5 76635",1290,"ZCTA5 76635",254
"G76636","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76636",,,,,,,,"86000US76636",,,"ZCTA5 76636",1525,"ZCTA5 76636",269
"G76637","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76637",,,,,,,,"86000US76637",,,"ZCTA5 76637",540,"ZCTA5 76637",142
"G76638","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76638",,,,,,,,"86000US76638",,,"ZCTA5 76638",2910,"ZCTA5 76638",320
"G76639","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76639",,,,,,,,"86000US76639",,,"ZCTA5 76639",1318,"ZCTA5 76639",280
"G76640","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76640",,,,,,,,"86000US76640",,,"ZCTA5 76640",3567,"ZCTA5 76640",734
"G76641","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76641",,,,,,,,"86000US76641",,,"ZCTA5 76641",1575,"ZCTA5 76641",256
"G76642","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76642",,,,,,,,"86000US76642",,,"ZCTA5 76642",6949,"ZCTA5 76642",381
"G76643","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76643",,,,,,,,"86000US76643",,,"ZCTA5 76643",14523,"ZCTA5 76643",52
"G76645","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76645",,,,,,,,"86000US76645",,,"ZCTA5 76645",10568,"ZCTA5 76645",308
"G76648","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76648",,,,,,,,"86000US76648",,,"ZCTA5 76648",2887,"ZCTA5 76648",313
"G76649","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76649",,,,,,,,"86000US76649",,,"ZCTA5 76649",596,"ZCTA5 76649",127
"G76650","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76650",,,,,,,,"86000US76650",,,"ZCTA5 76650",186,"ZCTA5 76650",100
"G76651","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76651",,,,,,,,"86000US76651",,,"ZCTA5 76651",3250,"ZCTA5 76651",320
"G76652","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76652",,,,,,,,"86000US76652",,,"ZCTA5 76652",1349,"ZCTA5 76652",259
"G76653","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76653",,,,,,,,"86000US76653",,,"ZCTA5 76653",1279,"ZCTA5 76653",300
"G76654","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76654",,,,,,,,"86000US76654",,,"ZCTA5 76654",139,"ZCTA5 76654",69
"G76655","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76655",,,,,,,,"86000US76655",,,"ZCTA5 76655",8312,"ZCTA5 76655",651
"G76656","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76656",,,,,,,,"86000US76656",,,"ZCTA5 76656",2446,"ZCTA5 76656",319
"G76657","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76657",,,,,,,,"86000US76657",,,"ZCTA5 76657",10108,"ZCTA5 76657",730
"G76660","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76660",,,,,,,,"86000US76660",,,"ZCTA5 76660",561,"ZCTA5 76660",133
"G76661","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76661",,,,,,,,"86000US76661",,,"ZCTA5 76661",7755,"ZCTA5 76661",353
"G76664","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76664",,,,,,,,"86000US76664",,,"ZCTA5 76664",3688,"ZCTA5 76664",325
"G76665","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76665",,,,,,,,"86000US76665",,,"ZCTA5 76665",2417,"ZCTA5 76665",247
"G76666","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76666",,,,,,,,"86000US76666",,,"ZCTA5 76666",268,"ZCTA5 76666",91
"G76667","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76667",,,,,,,,"86000US76667",,,"ZCTA5 76667",11098,"ZCTA5 76667",428
"G76670","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76670",,,,,,,,"86000US76670",,,"ZCTA5 76670",1517,"ZCTA5 76670",267
"G76671","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76671",,,,,,,,"86000US76671",,,"ZCTA5 76671",1621,"ZCTA5 76671",268
"G76673","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76673",,,,,,,,"86000US76673",,,"ZCTA5 76673",1706,"ZCTA5 76673",518
"G76676","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76676",,,,,,,,"86000US76676",,,"ZCTA5 76676",281,"ZCTA5 76676",96
"G76678","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76678",,,,,,,,"86000US76678",,,"ZCTA5 76678",260,"ZCTA5 76678",128
"G76679","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76679",,,,,,,,"86000US76679",,,"ZCTA5 76679",1435,"ZCTA5 76679",388
"G76680","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76680",,,,,,,,"86000US76680",,,"ZCTA5 76680",279,"ZCTA5 76680",118
"G76681","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76681",,,,,,,,"86000US76681",,,"ZCTA5 76681",801,"ZCTA5 76681",306
"G76682","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76682",,,,,,,,"86000US76682",,,"ZCTA5 76682",2846,"ZCTA5 76682",413
"G76685","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76685",,,,,,,,"86000US76685",,,"ZCTA5 76685",40,"ZCTA5 76685",38
"G76686","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76686",,,,,,,,"86000US76686",,,"ZCTA5 76686",195,"ZCTA5 76686",72
"G76687","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76687",,,,,,,,"86000US76687",,,"ZCTA5 76687",1879,"ZCTA5 76687",362
"G76689","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76689",,,,,,,,"86000US76689",,,"ZCTA5 76689",3565,"ZCTA5 76689",352
"G76690","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76690",,,,,,,,"86000US76690",,,"ZCTA5 76690",1101,"ZCTA5 76690",211
"G76691","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76691",,,,,,,,"86000US76691",,,"ZCTA5 76691",6333,"ZCTA5 76691",445
"G76692","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76692",,,,,,,,"86000US76692",,,"ZCTA5 76692",10252,"ZCTA5 76692",599
"G76693","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"76693",,,,,,,,"86000US76693",,,"ZCTA5 76693",1492,"ZCTA5 76693",253
